sq_mt_built,n_rooms,n_bathrooms,floor,rent_price,house_type_id,is_new_development,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,has_parking,District_code
131.0,3,2,5,1576,1,False,True,True,True,True,False,False,False,False,False,True,False,False,5
238.0,3,3,5,2378,1,False,False,True,True,True,False,False,False,False,True,False,True,True,5
94.0,2,2,2,1416,1,False,False,True,True,True,False,False,True,True,False,True,False,False,5
111.0,2,2,2,1955,1,False,True,True,True,True,False,False,True,False,True,True,True,False,5
50.0,1,1,1,1155,1,False,True,True,True,False,False,False,False,False,False,False,False,False,5
89.0,4,2,3,1335,1,False,True,True,True,False,False,False,False,False,False,False,False,False,5
68.0,2,1,5,1122,1,False,False,True,True,False,False,False,True,False,False,True,False,False,5
89.0,4,2,3,1335,1,False,True,True,True,False,False,False,False,False,False,True,False,False,5
139.0,4,3,4,2316,1,False,True,True,True,True,False,False,False,False,True,True,False,True,5
47.0,1,1,10,1035,1,False,True,True,False,True,False,False,True,False,True,False,False,False,5
87.0,3,1,7,1416,1,False,False,False,True,False,False,False,False,False,False,False,False,False,5
80.0,1,1,7,1508,1,False,True,True,True,True,False,True,False,False,False,False,True,False,5
85.0,3,2,7,1943,1,False,True,True,True,True,False,False,False,False,True,False,False,True,5
100.0,3,2,7,1724,1,False,True,True,True,True,False,False,False,True,False,True,True,False,5
137.0,3,2,3,1894,1,False,False,True,True,True,False,True,False,False,True,True,True,True,5
120.0,3,2,6,1850,1,False,True,True,True,True,False,False,False,True,False,False,False,False,5
72.0,1,1,2,1724,1,False,True,True,True,True,False,False,True,False,True,False,False,True,5
210.0,5,2,10,2417,1,False,True,True,True,True,False,True,True,False,True,False,True,False,5
70.0,2,1,5,1610,1,False,False,True,True,True,False,False,True,False,False,False,False,False,5
120.0,3,2,9,1747,3,False,True,True,True,True,False,False,True,False,False,False,False,False,5
46.0,1,1,5,1146,1,False,True,True,True,True,False,False,False,False,False,True,False,False,5
81.0,1,1,6,1272,1,False,True,False,True,True,False,False,True,False,False,False,False,False,5
90.0,3,1,5,1439,1,False,False,True,True,True,False,False,False,False,False,False,False,False,5
130.0,2,2,4,1644,1,False,False,True,True,True,False,False,True,False,False,False,False,False,5
56.0,1,1,11,780,1,False,False,False,True,False,False,False,False,False,False,False,False,False,5
80.0,1,1,3,1770,1,False,True,True,True,True,False,False,True,False,False,False,False,False,5
78.0,1,1,7,2012,1,False,False,False,True,True,False,False,False,False,False,False,False,False,5
216.0,6,3,2,1955,1,False,False,True,True,True,False,False,True,False,False,False,False,True,5
194.0,4,3,2,935,1,True,False,False,True,True,False,True,False,False,False,False,False,False,5
153.0,3,2,1,2480,1,False,True,True,True,True,False,False,False,False,False,False,False,True,5
190.0,3,3,10,2371,2,False,True,True,True,True,False,True,False,False,True,False,True,True,5
72.0,1,1,7,1644,1,False,True,True,True,True,False,False,False,True,False,True,False,False,5
66.0,2,1,2,1393,1,False,False,True,False,True,False,False,False,True,False,False,False,False,5
200.0,5,3,6,2374,1,False,True,True,True,True,False,False,False,False,False,True,False,False,5
85.0,2,2,2,1655,1,False,True,False,True,True,False,False,False,False,False,False,False,True,5
73.0,2,1,10,1174,1,False,True,False,True,True,False,False,False,False,False,False,True,False,5
118.0,3,2,1,1496,1,False,False,True,True,True,False,False,True,False,False,True,False,False,5
100.0,4,2,3,1576,1,False,True,True,True,True,False,False,False,False,False,False,False,False,5
46.0,1,1,5,1119,1,False,False,True,True,True,False,False,False,False,False,False,False,False,5
110.0,4,2,1,1496,1,False,False,True,True,True,False,False,False,False,False,False,False,False,5
94.0,4,2,11,1240,1,False,True,True,True,True,False,False,False,False,False,False,False,False,5
84.0,3,1,2,1275,1,False,False,False,True,False,False,False,False,False,False,False,False,False,5
78.0,2,1,3,1197,1,False,False,False,False,False,False,False,False,False,False,False,False,False,5
129.0,3,2,7,1596,1,False,True,True,True,True,False,False,False,False,True,True,False,False,5
155.0,4,4,3,2234,1,False,False,True,True,True,False,False,False,False,False,False,False,False,5
45.0,2,1,2,1038,1,False,False,True,True,False,False,False,False,False,False,False,False,False,5
82.0,1,1,6,1272,1,False,True,True,True,True,False,True,True,False,False,True,False,False,5
77.0,1,1,3,1655,1,False,True,True,True,True,False,False,True,False,False,False,False,False,5
250.0,4,4,2,1536,1,False,True,True,True,True,False,False,False,False,False,False,False,False,5
190.0,2,2,1,2509,1,False,True,False,True,True,False,False,False,False,False,False,False,False,5
100.0,3,2,1,1655,1,False,False,True,True,True,False,False,False,False,False,False,False,False,5
255.0,5,3,2,1900,1,False,False,True,True,True,False,False,True,False,False,False,False,True,5
215.0,5,3,1,2470,1,False,True,True,True,True,False,False,False,False,False,True,False,True,5
57.0,1,1,10,1035,1,False,True,False,True,True,False,False,False,False,False,False,False,False,5
76.0,2,1,4,1393,1,False,False,False,True,True,False,False,True,False,False,False,False,False,5
74.0,1,1,3,1089,1,False,True,False,False,True,False,False,False,False,False,False,False,False,5
110.0,3,3,1,2012,1,False,True,True,True,True,False,True,False,False,False,True,False,True,5
242.0,4,3,6,2417,1,False,False,True,True,True,False,True,True,False,True,False,True,True,5
110.0,3,1,6,1644,1,False,True,True,True,True,False,False,False,False,False,True,False,False,5
155.0,4,3,5,2452,1,False,True,True,True,True,False,False,True,True,False,False,False,True,5
77.0,2,1,1,1377,1,False,True,True,False,True,False,False,False,False,False,False,False,False,5
59.0,1,1,1,1161,1,False,True,True,False,True,False,False,False,False,False,False,False,False,5
57.0,2,1,11,1035,1,False,False,False,True,True,False,False,True,False,False,False,False,False,5
128.0,4,3,1,1655,1,False,False,True,True,True,False,False,True,False,False,False,False,False,5
89.0,3,1,5,1370,1,False,False,False,True,True,False,False,False,False,False,True,False,False,5
140.0,5,4,5,1781,1,False,False,True,True,True,False,False,False,False,False,False,False,True,5
76.0,2,1,1,1172,1,False,False,False,False,False,False,False,False,False,False,False,False,False,5
115.0,3,2,11,2079,1,True,False,False,True,False,False,True,False,False,True,False,True,False,5
63.0,1,1,11,1428,1,True,False,False,True,False,False,True,True,False,True,False,True,False,5
86.0,2,2,11,1610,1,True,False,False,True,False,False,True,False,False,True,False,True,False,5
140.0,3,2,7,1920,1,False,True,False,True,False,False,False,False,False,False,False,False,False,5
207.0,3,2,11,2506,1,True,False,False,True,False,False,True,True,False,True,False,True,False,5
148.0,4,3,4,2377,1,False,True,True,True,True,False,False,True,False,False,True,False,False,5
256.0,4,3,2,1265,1,False,True,True,True,True,False,False,True,False,True,False,True,True,5
175.0,4,2,2,2470,1,False,True,True,True,True,False,False,True,False,False,False,False,False,5
145.0,2,2,8,2232,3,False,True,True,True,True,False,False,True,True,False,False,False,False,5
170.0,3,3,8,899,3,False,True,True,True,True,False,False,True,True,True,False,False,False,5
137.0,3,2,3,1894,1,False,False,False,True,True,False,True,False,False,True,True,True,True,5
82.0,2,1,3,1439,1,False,True,True,True,True,False,False,False,False,False,False,False,False,5
66.0,1,1,3,1415,1,True,False,False,False,False,False,False,False,False,False,False,False,False,5
63.0,1,1,5,1526,1,True,False,False,False,False,False,False,True,False,False,False,False,False,5
38.0,1,1,2,1034,1,True,False,False,False,False,False,False,False,False,False,False,False,False,5
197.0,5,3,7,2514,1,False,True,True,True,True,False,False,True,False,True,False,False,False,5
66.0,1,1,1,1415,1,True,False,False,False,False,False,False,False,False,False,False,False,False,5
62.0,1,1,5,1669,1,True,False,False,False,False,False,False,True,False,False,False,False,False,5
69.0,1,1,5,1605,1,True,False,False,False,False,False,False,True,False,False,False,False,False,5
216.0,6,3,2,1955,1,False,False,True,True,True,False,False,True,False,True,True,False,True,5
197.0,5,3,7,2514,1,False,True,True,True,True,False,False,True,False,True,True,False,False,5
70.0,1,1,1,917,1,False,True,True,True,True,False,False,False,False,False,False,False,False,5
139.0,3,2,4,2012,1,False,True,True,True,True,False,True,True,False,True,True,True,True,5
260.0,3,4,5,1165,3,False,True,True,True,True,False,False,True,False,True,False,False,True,5
260.0,4,3,4,1900,3,False,False,True,True,True,False,True,True,False,True,True,True,True,5
110.0,3,1,3,1346,1,False,False,True,False,True,False,False,True,False,True,False,False,False,5
103.0,2,2,4,1551,1,False,False,True,True,True,False,False,True,False,False,False,True,False,5
86.0,2,1,1,1862,1,False,True,True,True,False,False,False,True,False,False,True,True,True,5
100.0,4,2,2,1644,1,False,False,True,True,True,False,False,True,False,False,True,False,False,5
104.0,3,2,4,1496,1,False,False,False,True,False,False,False,False,False,True,False,False,False,5
130.0,3,2,5,1576,1,False,True,True,True,True,False,False,True,True,False,False,False,False,5
90.0,3,2,8,1391,1,False,True,True,True,False,False,False,True,True,False,False,False,False,5
65.0,1,1,5,1064,1,False,False,True,True,False,False,False,False,False,False,True,False,False,5
317.0,6,5,3,773,2,False,True,True,True,True,False,False,True,False,True,False,False,True,5
85.0,2,2,5,1621,1,False,True,True,True,True,False,False,False,False,False,True,False,False,5
101.0,3,1,2,709,1,False,False,False,True,True,False,False,False,False,True,True,False,False,5
135.0,3,3,5,2470,1,False,False,False,True,True,False,False,True,False,False,False,False,False,5
120.0,2,3,6,1576,1,False,True,True,True,True,False,False,False,False,False,True,False,True,5
135.0,1,1,3,1549,2,True,False,False,True,True,False,False,True,False,False,False,False,False,5
197.0,2,1,8,2514,1,False,False,True,True,True,False,False,True,False,False,False,False,False,5
93.0,3,2,2,1701,1,False,False,True,True,True,False,False,True,False,False,False,False,False,5
94.0,4,2,3,1667,1,False,False,True,True,True,False,False,False,False,False,False,False,False,5
197.0,5,3,1,2410,1,False,True,True,True,True,False,False,False,False,False,False,False,False,5
188.0,2,3,3,1618,1,False,True,True,True,True,False,True,True,True,True,False,True,True,5
60.0,1,1,2,1024,1,False,True,True,False,True,False,False,True,False,True,False,True,False,5
180.0,4,2,1,2192,1,False,True,True,True,True,False,False,False,False,False,False,False,False,5
96.0,1,1,1,2234,1,False,True,True,True,True,False,True,True,True,False,False,False,False,5
182.0,4,3,5,2378,1,False,False,True,True,False,False,False,False,True,False,False,False,False,5
65.0,2,2,10,1393,2,False,True,True,True,True,False,False,False,False,False,False,True,False,5
54.0,1,1,3,1066,1,False,False,True,True,False,False,False,True,False,False,False,False,False,5
80.0,2,1,6,1474,3,False,True,True,True,True,False,False,True,False,False,True,False,False,5
110.0,2,1,1,1439,1,False,True,True,True,False,False,False,False,False,False,True,False,False,5
90.0,2,1,7,1587,1,False,True,True,True,True,False,False,True,False,False,True,True,True,5
140.0,3,2,7,1920,1,False,False,False,True,False,False,False,False,False,False,False,False,False,5
90.0,3,1,4,1275,1,False,False,False,True,True,False,False,False,False,False,False,False,False,5
79.0,2,1,3,1167,1,False,True,False,True,True,False,False,False,True,False,True,False,False,5
82.0,2,1,3,1644,1,False,False,False,True,True,False,True,False,False,False,True,True,False,5
110.0,2,2,1,1781,1,False,True,False,True,True,False,False,True,True,False,False,False,False,5
216.0,5,3,6,2017,1,False,False,False,True,True,False,False,False,False,False,False,False,False,5
135.0,3,2,1,2234,2,False,True,True,True,True,False,False,False,False,True,False,False,False,5
216.0,6,2,2,2516,1,False,True,True,True,True,False,False,True,False,True,False,False,True,5
300.0,4,4,11,2347,4,False,True,True,False,False,True,False,True,False,True,False,False,False,5
183.0,4,3,2,2058,1,False,False,False,True,True,False,False,True,False,False,False,True,True,5
189.0,4,2,2,1885,1,False,False,False,True,True,False,False,False,False,False,False,False,True,5
160.0,3,2,6,2290,1,False,True,True,True,True,False,False,True,False,False,True,True,False,5
78.0,2,1,10,1245,1,False,True,True,True,True,False,False,True,True,False,True,True,False,5
161.0,4,3,8,2124,1,False,True,True,True,True,False,False,False,False,True,True,False,False,5
193.0,6,3,2,2516,1,False,False,False,True,True,False,False,True,False,True,False,False,True,5
115.0,2,2,11,1583,1,True,True,False,True,True,False,True,True,False,False,False,False,False,5
81.0,1,1,1,2234,1,False,True,True,True,True,False,True,True,False,True,False,False,False,5
187.0,3,2,1,2480,1,False,True,True,True,True,False,False,False,False,False,False,False,True,5
166.0,3,2,4,2410,1,False,False,True,True,True,False,False,True,False,False,False,False,False,5
162.0,2,2,2,1931,1,False,True,True,True,True,False,False,True,False,True,False,False,True,5
175.0,4,2,3,2251,1,False,False,True,True,True,False,False,False,False,False,False,False,True,5
60.0,1,1,4,1542,1,False,True,False,True,True,False,False,False,False,False,False,False,False,5
66.0,2,1,10,1485,1,False,False,True,True,True,False,False,False,False,False,False,False,False,5
66.0,2,1,1,1462,1,False,False,False,True,True,False,False,False,False,False,True,True,False,5
75.0,3,1,2,1108,1,False,False,True,False,True,False,False,True,False,False,False,False,False,5
148.0,4,3,4,2378,1,False,True,True,True,True,False,False,True,False,False,True,False,False,5
75.0,2,1,2,1238,1,False,True,False,False,True,False,False,False,False,False,False,False,False,5
82.0,2,1,2,1270,1,False,False,False,False,True,False,False,True,False,False,False,False,False,5
111.0,3,2,10,1774,1,False,True,False,True,True,False,False,False,False,False,False,False,False,5
213.0,4,3,2,2457,1,False,False,True,True,False,False,False,False,False,True,False,False,False,5
115.0,4,2,2,1508,1,False,True,False,True,True,False,False,True,True,False,False,False,False,5
68.0,2,2,6,1610,1,False,True,False,True,True,False,False,False,False,False,True,False,False,5
301.0,6,3,11,2347,4,False,False,False,False,False,True,False,True,True,True,False,False,True,5
135.0,3,2,8,2234,1,False,True,True,True,True,False,False,True,False,False,False,False,True,5
61.0,1,1,3,1225,1,False,True,True,True,True,False,False,True,True,False,True,False,False,5
82.0,3,1,1,1197,1,False,True,False,True,False,False,False,False,False,False,True,False,False,5
80.0,3,1,3,1225,1,False,False,True,True,True,False,False,False,False,False,True,False,False,5
178.0,3,3,7,2517,1,False,True,True,True,True,False,False,False,True,False,False,False,False,5
131.0,3,2,5,1576,1,False,True,True,True,True,False,False,False,False,False,True,False,False,5
136.0,4,2,2,2126,1,False,False,False,True,True,False,False,False,False,True,False,False,True,5
66.0,2,2,10,1485,1,False,False,False,True,True,False,False,False,False,False,False,False,False,5
54.0,1,1,10,1238,1,False,True,False,True,True,False,False,False,False,False,False,False,False,5
132.0,4,3,11,2165,4,False,False,True,False,False,True,False,False,False,True,False,False,True,5
186.0,3,1,9,2352,1,False,False,False,True,True,False,False,False,False,False,False,False,False,5
140.0,3,3,11,2490,4,False,False,False,False,False,True,False,True,False,False,False,False,False,5
164.0,2,2,10,1323,1,False,True,True,True,True,False,False,False,False,False,False,False,False,5
90.0,3,1,4,1275,1,False,False,False,True,True,False,False,True,False,False,False,False,False,5
141.0,4,3,7,2432,1,False,False,False,True,True,False,False,True,False,False,False,False,False,5
55.0,2,1,10,976,1,False,False,False,True,False,False,False,False,False,False,False,False,False,5
102.0,4,1,7,1885,1,False,True,True,True,True,False,False,True,False,False,False,True,False,5
90.0,3,1,1,1174,1,False,False,False,True,False,False,False,False,False,False,True,False,False,5
219.0,5,4,4,2457,1,False,True,True,True,True,False,False,True,False,False,True,False,False,5
76.0,2,1,1,1172,1,False,True,False,True,True,False,False,True,False,False,False,False,False,5
205.0,4,3,3,2266,1,False,True,True,True,True,False,False,True,False,True,False,False,True,5
89.0,3,1,2,1416,1,False,False,True,True,False,False,False,True,False,False,False,False,False,5
242.0,3,2,10,1250,2,False,True,False,True,True,False,False,False,False,False,False,False,False,5
165.0,3,2,4,1873,1,False,True,True,True,True,False,True,False,False,True,True,False,True,5
145.0,4,2,1,1804,1,False,True,True,True,True,False,False,True,False,False,True,False,False,5
88.0,3,1,5,1335,1,False,False,True,True,True,False,False,False,False,False,False,False,False,5
110.0,4,2,1,1496,1,False,True,True,True,True,False,False,False,False,False,False,False,False,5
190.0,2,2,1,2459,1,False,False,False,True,True,False,False,False,False,False,False,False,False,5
136.0,3,2,1,2012,1,True,False,False,True,True,False,False,False,False,False,False,False,False,5
94.0,2,2,2,1664,1,True,False,False,True,True,False,False,False,False,False,False,False,False,5
94.0,2,2,2,1644,1,True,False,False,True,True,False,False,False,False,False,False,False,False,5
94.0,2,2,1,1621,1,True,False,False,True,True,False,False,False,False,False,False,False,False,5
94.0,2,2,1,1644,1,True,False,False,True,True,False,False,False,False,False,False,False,False,5
147.0,3,2,1,2124,1,True,False,False,True,True,False,False,False,False,False,False,False,False,5
95.0,3,2,4,1701,3,False,True,True,True,True,False,False,False,False,False,False,False,False,5
61.0,1,1,2,1508,1,False,False,True,True,True,False,True,True,False,False,True,True,False,5
80.0,3,1,7,1393,1,False,False,True,True,False,False,False,True,False,False,False,False,True,5
225.0,4,3,1,1265,1,False,False,True,True,True,False,False,True,False,True,True,False,False,5
141.0,4,3,7,2432,1,False,True,True,True,True,False,False,True,False,False,False,False,False,5
44.0,2,1,5,1148,1,False,True,False,True,False,False,False,False,False,False,False,False,False,5
69.0,1,1,2,1485,1,False,True,True,True,True,False,True,False,False,True,True,True,True,5
73.0,3,1,1,1092,1,False,True,True,True,True,False,False,True,False,False,False,False,False,5
147.0,3,2,5,2512,1,True,False,False,True,True,False,False,False,False,False,False,False,False,5
94.0,2,2,6,1873,1,True,False,False,True,True,False,False,False,False,False,False,False,False,5
94.0,2,2,8,2070,3,True,False,False,True,True,False,False,False,False,False,False,False,False,5
147.0,3,2,6,2516,1,True,False,False,True,True,False,False,False,False,False,False,False,False,5
147.0,3,2,7,2517,1,True,False,False,True,True,False,False,False,False,False,False,False,False,5
161.0,3,2,8,1900,3,True,False,False,True,True,False,False,True,False,False,False,False,False,5
136.0,3,2,7,2324,1,True,False,False,True,True,False,False,False,False,False,False,False,False,5
136.0,3,2,3,2213,1,True,False,False,True,True,False,False,False,False,False,False,False,False,5
94.0,2,2,4,1839,1,True,False,False,True,True,False,False,False,False,False,False,False,False,5
147.0,3,2,3,2497,1,True,False,False,True,True,False,False,False,False,False,False,False,False,5
136.0,3,2,6,2295,1,True,False,False,True,True,False,False,False,False,False,False,False,False,5
149.0,3,2,8,2347,3,True,False,False,True,True,False,False,True,False,False,False,False,False,5
147.0,3,2,4,2504,1,True,False,False,True,True,False,False,False,False,False,False,False,False,5
94.0,2,2,4,1827,1,True,False,False,True,True,False,False,False,False,False,False,False,False,5
111.0,4,2,6,1779,1,False,True,True,True,True,False,False,True,True,False,False,False,False,5
113.0,2,2,2,1462,1,False,False,True,True,True,False,False,False,False,False,False,False,False,5
50.0,2,1,10,1094,1,False,False,False,False,False,False,False,False,False,True,False,True,False,5
85.0,1,1,6,1955,1,False,True,True,True,True,False,False,False,False,False,True,False,False,5
129.0,2,1,6,1989,3,False,True,True,True,True,False,False,True,False,False,False,False,False,5
207.0,3,4,3,1059,1,False,True,True,True,True,False,False,False,False,True,True,False,True,5
85.0,3,2,11,1320,1,False,False,True,True,True,False,False,False,False,False,True,False,False,5
255.0,4,5,11,1113,4,False,True,True,False,False,False,False,False,False,True,False,False,False,5
145.0,4,2,1,1804,1,False,False,False,True,True,False,False,False,False,False,True,False,False,5
151.0,3,2,6,2495,1,False,True,True,True,False,False,False,True,False,True,False,False,True,5
210.0,5,3,3,2514,1,False,False,True,True,True,False,False,False,True,True,False,False,False,5
133.0,3,2,2,1576,1,False,False,True,True,True,False,False,True,False,False,False,False,False,5
300.0,5,3,1,2347,1,False,True,True,True,True,False,False,False,False,True,False,False,False,5
149.0,3,2,6,1742,1,False,True,True,True,True,False,True,True,False,False,True,True,False,5
155.0,4,3,4,2470,1,False,False,True,True,True,False,False,False,False,True,False,False,False,5
163.0,3,2,1,2417,1,False,True,True,True,True,False,False,True,False,False,False,True,True,5
230.0,4,3,6,1536,1,False,False,True,True,True,False,False,True,False,True,False,False,False,5
245.0,3,3,1,2165,2,False,False,True,True,True,False,False,True,False,True,False,False,True,5
150.0,4,2,2,2514,1,False,False,True,True,True,False,True,False,False,False,False,False,True,5
300.0,4,4,4,1900,2,False,True,True,True,True,False,False,True,False,True,False,False,True,5
54.0,1,1,1,1553,1,False,False,True,True,True,False,False,False,False,False,False,False,False,5
170.0,4,2,2,2432,1,False,True,True,True,True,False,False,True,False,False,False,False,False,5
172.0,2,1,4,2165,3,False,True,True,True,True,False,True,True,False,True,False,False,True,5
280.0,5,3,11,2347,4,False,True,True,False,False,True,False,True,False,False,False,False,False,5
94.0,2,2,3,1816,1,True,False,False,True,True,False,False,False,False,False,False,False,False,5
87.0,2,2,2,1610,1,False,True,False,True,True,False,False,False,False,False,True,False,False,5
74.0,1,1,2,1496,1,False,False,False,True,True,False,False,True,False,False,True,True,False,5
84.0,2,1,1,1724,1,False,False,False,True,True,False,False,False,False,False,True,False,False,5
196.0,5,3,4,2480,1,False,False,False,True,True,False,False,False,False,True,False,False,False,5
68.0,1,1,3,1462,1,False,False,False,True,True,False,False,False,False,False,False,False,True,5
89.0,1,1,1,1655,1,False,False,True,True,True,False,False,False,False,True,True,False,True,5
207.0,3,4,3,1059,1,False,True,False,True,True,False,False,False,False,False,True,False,True,5
309.0,4,3,4,1313,1,False,True,True,True,True,False,False,True,False,True,False,False,True,5
89.0,2,2,2,1370,1,False,False,True,True,True,False,False,True,False,True,False,False,False,5
159.0,4,2,1,2504,1,False,False,False,True,True,False,False,False,False,True,True,False,True,5
81.0,2,1,5,1370,1,False,True,False,True,False,False,False,False,False,False,True,False,False,5
220.0,6,3,11,2283,4,False,False,False,False,False,True,False,False,False,False,False,False,True,5
236.0,4,3,3,2369,1,False,False,False,True,True,False,True,True,False,True,False,False,True,5
45.0,1,1,4,1542,1,False,True,True,True,True,False,False,False,False,False,False,False,False,5
222.0,4,3,5,2165,1,False,False,True,True,True,False,False,True,False,False,False,False,False,5
140.0,4,3,1,2295,1,False,False,True,True,True,False,False,True,False,False,False,False,False,5
140.0,3,2,6,2255,1,False,True,True,True,True,False,False,False,False,False,False,False,True,5
187.0,4,3,3,2410,1,False,True,True,True,True,False,False,True,False,True,False,False,True,5
90.0,2,2,2,1598,1,False,True,True,True,True,False,False,False,False,True,False,False,True,5
120.0,3,1,6,2234,1,False,True,True,True,False,False,False,False,False,False,True,False,False,5
142.0,3,2,5,1892,1,False,True,True,True,True,False,True,True,True,False,True,True,True,5
216.0,4,3,6,2017,1,False,True,True,True,True,False,False,True,False,True,True,False,True,5
442.0,5,5,1,2165,1,False,False,True,True,True,False,True,True,False,True,False,False,True,5
175.0,4,3,3,2315,1,False,False,True,True,True,False,False,True,False,True,True,False,True,5
180.0,5,3,1,2510,1,False,True,False,True,True,False,True,False,False,True,True,True,True,5
162.0,2,2,2,1265,1,False,True,True,True,True,False,True,False,False,True,True,True,True,5
92.0,2,1,5,1827,1,False,True,False,True,True,False,False,False,False,True,True,False,False,5
136.0,3,2,6,2255,1,False,False,True,True,True,False,False,False,False,False,False,True,True,5
138.0,3,2,1,2333,1,False,True,True,True,True,False,False,True,False,False,False,True,True,5
206.0,4,3,2,1931,1,False,False,False,True,True,False,False,False,False,False,False,False,True,5
189.0,4,3,11,2347,4,False,False,True,False,False,True,False,True,True,False,False,False,False,5
139.0,3,2,9,2126,1,False,False,False,True,True,False,False,False,False,False,False,False,False,5
240.0,5,3,11,1900,4,False,True,True,False,False,True,False,False,False,False,False,False,False,5
191.0,4,3,6,1900,1,False,False,True,True,True,False,False,False,False,False,False,False,True,5
100.0,4,1,5,1530,1,False,False,False,True,True,False,False,True,False,False,False,False,False,5
162.0,4,2,4,2012,1,False,False,True,True,True,False,False,False,False,False,False,False,False,5
180.0,4,2,2,2081,1,False,True,False,True,True,False,False,False,False,False,False,False,False,5
75.0,2,2,10,1256,1,False,True,True,True,True,False,False,False,False,False,False,False,False,5
68.0,1,1,2,1382,1,False,True,True,True,True,False,False,False,False,True,False,False,False,5
78.0,2,1,1,1094,1,False,False,False,True,False,False,False,False,False,False,False,False,False,5
98.0,2,2,1,1530,1,False,True,True,True,True,False,False,False,False,False,False,False,True,5
85.0,3,1,2,1197,1,False,False,True,True,False,False,False,False,False,True,True,False,True,5
86.0,3,1,3,1825,1,False,True,True,True,True,False,False,False,False,False,False,False,False,5
126.0,4,2,1,1519,1,False,False,True,True,True,False,False,False,False,False,False,False,False,5
150.0,3,2,1,1955,1,False,True,True,True,True,False,False,False,False,False,False,False,True,5
135.0,2,2,1,2255,2,False,True,False,True,True,False,True,True,False,True,False,True,True,5
188.0,2,2,3,1618,1,False,True,True,True,True,False,True,True,False,True,False,True,True,5
260.0,6,4,2,452,1,False,False,False,True,True,False,False,False,False,True,False,False,False,5
66.0,2,1,2,1161,1,False,True,True,False,True,False,False,True,True,False,False,False,False,5
66.0,1,1,10,1006,1,False,True,True,True,True,False,False,False,False,False,True,False,False,5
107.0,3,2,1,1262,1,False,False,True,True,True,False,False,False,False,False,False,False,True,5
77.0,3,1,4,1275,1,False,False,False,False,True,False,False,True,False,False,False,False,False,5
233.0,5,4,1,2509,1,False,True,True,True,True,False,True,True,False,False,True,True,True,5
74.0,3,1,3,1275,1,False,True,True,True,True,False,False,False,False,False,False,False,False,5
163.0,4,2,4,2012,1,False,False,True,True,True,False,False,False,False,True,False,True,True,5
46.0,1,1,6,1094,1,False,False,True,True,True,False,False,False,False,False,False,False,False,5
97.0,3,2,1,1225,1,False,False,False,True,True,False,False,False,True,False,False,False,False,5
122.0,3,2,1,1598,1,False,True,True,True,True,False,False,True,False,False,True,False,False,5
44.0,1,1,1,1291,1,True,False,False,True,True,False,True,False,False,False,False,False,False,5
161.0,3,2,4,2126,1,False,False,True,True,True,False,False,True,False,True,False,True,False,5
112.0,1,1,3,2234,1,False,True,True,True,True,False,True,True,False,True,True,False,True,5
153.0,4,2,1,2012,1,False,True,True,True,True,False,False,True,False,False,False,False,False,5
127.0,3,2,11,2326,1,True,False,False,True,False,False,True,True,False,True,False,True,False,5
63.0,1,1,11,1564,1,True,False,False,True,False,False,True,True,False,True,False,True,False,5
63.0,1,1,11,1555,1,True,False,False,True,False,False,True,True,False,True,False,True,False,5
166.0,5,3,5,2181,1,False,False,True,True,True,False,False,False,False,False,False,False,False,5
99.0,3,1,4,1132,1,False,False,True,False,True,False,False,True,False,False,False,False,False,5
97.0,2,1,9,1779,3,False,True,True,True,True,False,False,True,False,False,True,False,False,5
180.0,4,3,7,1781,1,False,True,True,True,True,False,True,True,False,False,False,True,True,5
75.0,2,2,2,1330,2,False,False,False,False,False,False,False,True,False,False,False,False,False,5
60.0,2,1,8,1467,1,False,True,True,True,True,False,False,False,False,False,False,False,False,5
160.0,4,3,1,2012,1,False,False,True,True,True,False,True,False,False,True,False,False,True,5
95.0,3,1,1,1286,1,False,False,False,True,True,False,False,False,False,False,True,False,False,5
66.0,1,1,3,1415,1,False,True,True,True,True,False,True,False,False,False,False,False,True,5
45.0,1,1,10,974,1,False,True,False,False,True,False,False,False,False,False,False,False,False,5
228.0,4,2,9,1900,3,False,False,False,True,True,False,False,True,False,True,False,False,True,5
81.0,3,2,11,1451,1,False,False,True,True,True,False,False,False,False,False,False,False,False,5
180.0,3,3,11,2510,4,False,True,True,False,False,True,False,True,True,False,False,False,False,5
110.0,2,2,10,2378,1,False,False,True,True,True,False,False,True,False,False,False,False,False,5
118.0,3,2,1,2402,1,True,False,False,True,True,False,True,False,False,False,False,False,False,5
112.0,3,2,1,1598,1,False,False,True,True,True,False,False,False,False,False,True,False,True,5
136.0,3,2,1,2121,1,False,False,False,True,True,False,False,False,False,True,False,False,False,5
97.0,3,1,7,1496,1,False,False,True,True,True,False,False,True,False,True,True,False,False,5
253.0,3,3,11,1931,4,False,True,True,False,False,True,False,True,False,False,False,False,True,5
110.0,3,1,10,1428,1,False,True,False,True,True,False,False,True,False,False,True,False,False,5
144.0,4,2,1,2234,1,False,True,True,True,True,False,False,False,False,True,True,False,False,5
166.0,3,2,4,2410,1,False,False,True,True,True,False,False,True,False,False,False,False,False,5
210.0,4,3,9,2165,1,False,False,True,True,True,False,False,True,True,True,False,False,False,5
