title,sq_mt_built,n_rooms,n_bathrooms,floor,rent_price,buy_price,house_type_id,is_renewal_needed,is_new_development,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,energy_certificate,has_parking,Neighborhood_code,Neighborhood_name,District_code,District_name
Piso en venta en paseo de la Castellana,560.0,5,5,5,-549393,3480000,Pisos,False,False,True,True,True,True,False,False,False,False,True,False,False,E,True,28, El Viso,5, Chamartín
 Casa o chalet independiente en venta en José Rodríguez Pinilla,293.0,5,4,Otro,-33621,2050000,Casa o chalet,True,False,True,False,False,False,False,False,True,True,False,False,False,E,True,29, Nueva España,5, Chamartín
Dúplex en venta en Herreros de Tejada,196.0,2,2,Bajo,313,1360000,Dúplex,False,False,True,True,True,True,False,True,True,False,True,True,False,A,True,31, Bernabéu-Hispanoamérica,5, Chamartín
Piso en venta en Castilla,120.0,4,2,4,1496,425000,Pisos,True,False,False,True,True,False,False,False,False,False,False,False,False,en trámite,False,26, Castilla,5, Chamartín
Piso en venta en El Viso,45.0,1,1,4,1542,445000,Pisos,False,False,True,False,True,True,False,False,False,False,False,False,False,en trámite,False,28, El Viso,5, Chamartín
Piso en venta en Nueva España,261.0,4,4,1,-2214,1495000,Pisos,False,False,True,True,True,True,False,False,False,False,True,False,False,en trámite,False,29, Nueva España,5, Chamartín
Piso en venta en Castilla,115.0,4,2,5,1655,495000,Pisos,False,False,True,True,True,True,False,False,True,False,False,False,True,en trámite,True,26, Castilla,5, Chamartín
Piso en venta en calle de López de Hoyos,78.0,3,1,Otro,1081,255000,Pisos,True,False,True,False,False,False,False,False,False,False,False,False,False,G,False,30, Prosperidad,5, Chamartín
Piso en venta en plaza Republica Dominicana,81.0,3,2,7,1393,379995,Pisos,False,False,True,False,True,False,False,False,False,False,False,False,False,en trámite,False,31, Bernabéu-Hispanoamérica,5, Chamartín
Piso en venta en calle de López de Hoyos,60.0,1,1,4,1346,360000,Pisos,False,False,True,True,True,True,False,True,False,True,True,False,True,en trámite,True,27, Ciudad Jardín,5, Chamartín
Piso en venta en calle de Chile,84.0,3,1,4,1250,320000,Pisos,True,False,False,True,True,False,False,False,False,False,False,True,False,no indicado,False,31, Bernabéu-Hispanoamérica,5, Chamartín
Ático en venta en paseo de la Castellana,90.0,2,2,1,1576,460000,Áticos,True,False,False,True,True,True,False,False,True,False,True,True,False,en trámite,False,31, Bernabéu-Hispanoamérica,5, Chamartín
Piso en venta en calle Clara del Rey,88.0,3,1,5,1437,399000,Pisos,False,False,False,True,True,True,False,False,True,False,False,True,False,E,False,30, Prosperidad,5, Chamartín
Piso en venta en calle del Conde de Torralba,89.0,2,1,4,1289,335900,Pisos,True,False,False,False,True,True,False,False,True,False,False,True,False,no indicado,False,26, Castilla,5, Chamartín
Piso en venta en paseo de la Castellana,65.0,2,1,2,1189,295500,Pisos,False,False,False,False,True,True,False,False,False,True,False,False,False,no indicado,False,26, Castilla,5, Chamartín
 Chalet pareado en venta en Bernabéu-Hispanoamérica,340.0,6,4,Otro,-2096,1490000,Casa o chalet,True,False,False,True,False,False,True,True,False,False,True,False,False,E,True,31, Bernabéu-Hispanoamérica,5, Chamartín
"Piso en venta en paseo de la Castellana, Madrid",578.0,6,2,7,-51191,2200000,Pisos,False,False,True,True,True,True,False,False,False,False,False,False,False,en trámite,True,28, El Viso,5, Chamartín
"Piso en venta en Urb. Prosperidad, Prosperidad",60.0,2,1,Bajo,1256,322400,Pisos,False,False,True,False,True,False,False,False,False,False,False,False,False,E,False,30, Prosperidad,5, Chamartín
" Casa o chalet independiente en venta en Urb. Ciudad Jardín, Ciudad Jardín",317.0,6,3,Otro,1900,1200000,Casa o chalet,True,False,False,True,False,False,True,False,True,False,False,False,False,F,False,27, Ciudad Jardín,5, Chamartín
Piso en venta en calle Anzuola,76.0,2,1,Otro,1172,289000,Pisos,False,False,False,True,False,False,False,False,False,False,False,True,False,en trámite,False,30, Prosperidad,5, Chamartín
Piso en venta en El Viso,184.0,4,4,6,-5194,1600000,Pisos,False,False,True,True,True,True,False,False,True,False,True,False,False,E,False,28, El Viso,5, Chamartín
Dúplex en venta en calle Francisco Goya,300.0,6,4,3,-221,1395000,Dúplex,False,False,False,False,True,True,False,True,True,False,True,False,True,en trámite,True,29, Nueva España,5, Chamartín
Piso en venta en calle Clara del Rey,122.0,3,2,1,1598,470000,Pisos,False,False,True,True,True,True,False,False,True,False,False,False,False,G,False,30, Prosperidad,5, Chamartín
Piso en venta en plaza de la República del Ecuador,250.0,5,3,7,2514,950000,Pisos,False,False,True,True,True,True,False,False,True,False,True,False,False,en trámite,False,31, Bernabéu-Hispanoamérica,5, Chamartín
Piso en venta en Bernabéu-Hispanoamérica,93.0,3,1,2,1451,405000,Pisos,False,False,True,True,True,True,False,False,False,False,False,True,False,G,False,31, Bernabéu-Hispanoamérica,5, Chamartín
"Piso en venta en calle Rodríguez Marín, 84",200.0,5,3,6,2514,990000,Pisos,True,False,True,True,True,True,False,False,True,True,False,True,False,en trámite,False,28, El Viso,5, Chamartín
Piso en venta en El Viso,432.0,6,5,1,-38920,2100000,Pisos,True,False,True,True,True,True,False,False,True,False,True,False,True,en trámite,True,28, El Viso,5, Chamartín
Piso en venta en El Viso,310.0,5,3,1,-2964,1525000,Pisos,True,False,False,True,True,True,False,False,False,False,True,False,False,G,True,28, El Viso,5, Chamartín
Piso en venta en calle Clara del Rey,110.0,4,2,2,1664,499000,Pisos,False,False,True,True,True,True,False,False,True,True,False,True,False,E,False,30, Prosperidad,5, Chamartín
Piso en venta en avenida de Alberto de Alcocer,239.0,4,5,3,-51191,2200000,Pisos,False,False,True,True,True,True,False,True,False,False,True,False,True,en trámite,True,29, Nueva España,5, Chamartín
Piso en venta en paseo de la Castellana,122.0,2,2,8,2324,795000,Pisos,False,False,False,False,True,True,False,False,True,False,False,True,False,en trámite,False,28, El Viso,5, Chamartín
"Piso en venta en Urb. Prosperidad, Ciudad Jardín",153.0,3,2,1,1897,600000,Pisos,True,False,True,True,True,True,False,False,True,False,True,False,False,F,False,27, Ciudad Jardín,5, Chamartín
Piso en venta en El Viso,111.0,3,2,2,1774,547000,Pisos,True,False,True,True,True,True,False,False,False,False,False,True,False,en trámite,False,28, El Viso,5, Chamartín
Piso en venta en El Viso,295.0,5,4,3,-2096,1490000,Pisos,True,False,False,False,True,True,False,False,False,False,True,False,False,en trámite,False,28, El Viso,5, Chamartín
Ático en venta en Nueva España,150.0,3,2,4,833,1320000,Áticos,False,False,True,True,True,True,False,True,True,False,False,False,True,en trámite,True,29, Nueva España,5, Chamartín
Piso en venta en Bernabéu-Hispanoamérica,75.0,2,1,3,1496,425000,Pisos,False,False,True,True,True,True,False,False,False,False,False,True,False,en trámite,False,31, Bernabéu-Hispanoamérica,5, Chamartín
Piso en venta en Nueva España,121.0,2,1,5,1428,395000,Pisos,False,False,False,False,True,True,False,False,False,False,False,True,False,en trámite,False,29, Nueva España,5, Chamartín
 Chalet pareado en venta en El Viso,351.0,5,4,Otro,-65933,2300000,Casa o chalet,False,False,False,True,False,False,True,False,True,False,True,False,False,en trámite,True,28, El Viso,5, Chamartín
Piso en venta en Nueva España,394.0,4,3,6,-141570,2650000,Pisos,False,False,True,False,True,True,False,True,False,False,True,False,False,en trámite,False,29, Nueva España,5, Chamartín
Piso en venta en El Viso,150.0,2,1,Bajo,2421,1070000,Pisos,False,False,False,False,False,True,False,False,False,False,False,False,False,en trámite,False,28, El Viso,5, Chamartín
Piso en venta en El Viso,321.0,3,3,1,-83453,2400000,Pisos,False,False,True,True,True,True,False,False,True,False,False,True,False,E,True,28, El Viso,5, Chamartín
Piso en venta en El Viso,239.0,5,5,2,712,1330000,Pisos,False,False,True,True,True,True,False,True,False,False,True,False,False,D,True,28, El Viso,5, Chamartín
 Chalet adosado en venta en calle Mateo Inurria,250.0,3,3,Otro,-24524,1950000,Casa o chalet,False,False,True,True,False,False,True,True,True,False,False,False,False,B,True,29, Nueva España,5, Chamartín
Piso en venta en Bernabéu-Hispanoamérica,70.0,1,1,5,1610,475000,Pisos,False,False,True,True,True,True,False,False,True,False,False,False,False,en trámite,True,31, Bernabéu-Hispanoamérica,5, Chamartín
Piso en venta en El Viso,173.0,4,2,7,2480,900000,Pisos,True,False,True,True,True,True,False,False,True,False,True,False,False,en trámite,False,28, El Viso,5, Chamartín
Piso en venta en El Viso,215.0,5,3,7,-1225,1450000,Pisos,True,False,False,True,True,True,False,False,True,False,True,False,False,en trámite,False,28, El Viso,5, Chamartín
Piso en venta en Nueva España,151.0,3,2,1,2333,800000,Pisos,False,False,True,True,True,True,False,False,True,False,False,False,False,en trámite,True,29, Nueva España,5, Chamartín
Piso en venta en calle del Padre Claret,111.0,3,2,1,1885,595000,Pisos,False,False,False,True,True,True,False,False,False,False,False,True,True,E,True,30, Prosperidad,5, Chamartín
 Casa o chalet en venta en Ciudad Jardín,248.0,4,4,Otro,-5194,1600000,Casa o chalet,False,False,False,False,False,False,False,False,True,False,True,False,False,G,False,27, Ciudad Jardín,5, Chamartín
Piso en venta en Concha Espina,299.0,4,3,1,-5194,1600000,Pisos,False,False,True,True,True,True,False,False,False,False,False,False,False,G,False,28, El Viso,5, Chamartín
Piso en venta en El Viso,306.0,5,3,2,-9067,1700000,Pisos,True,False,True,True,True,True,False,False,True,False,True,False,False,en trámite,True,28, El Viso,5, Chamartín
Piso en venta en Bernabéu-Hispanoamérica,135.0,3,2,1,2035,660000,Pisos,False,False,True,True,True,True,False,False,True,False,False,False,False,en trámite,False,31, Bernabéu-Hispanoamérica,5, Chamartín
Ático en venta en paseo de la Castellana,176.0,5,3,1,2478,898000,Áticos,True,False,False,True,True,True,False,False,True,False,True,True,False,en trámite,False,31, Bernabéu-Hispanoamérica,5, Chamartín
Piso en venta en Prosperidad,121.0,4,2,5,1621,480000,Pisos,False,False,True,True,True,True,False,False,False,False,False,True,False,E,False,30, Prosperidad,5, Chamartín
Piso en venta en Prosperidad,51.0,2,1,2,1081,255000,Pisos,False,False,True,True,False,True,False,False,False,False,False,False,False,G,False,30, Prosperidad,5, Chamartín
Piso en venta en Prosperidad,103.0,3,2,1,1382,375000,Pisos,True,False,False,True,True,False,False,False,True,False,False,False,False,F,False,30, Prosperidad,5, Chamartín
Piso en venta en Nueva España,258.0,4,3,4,1900,1200000,Pisos,True,False,False,True,True,True,False,False,True,False,True,False,False,en trámite,True,29, Nueva España,5, Chamartín
Dúplex en venta en Bernabéu-Hispanoamérica,314.0,5,5,9,1165,1290000,Dúplex,True,False,False,False,True,True,False,False,False,False,False,False,False,en trámite,True,31, Bernabéu-Hispanoamérica,5, Chamartín
 Chalet adosado en venta en El Viso,484.0,5,5,Otro,-680594,3640000,Casa o chalet,False,False,True,True,False,False,False,False,True,False,False,False,False,en trámite,True,28, El Viso,5, Chamartín
Piso en venta en Prosperidad,106.0,3,2,4,1474,415000,Pisos,False,False,False,True,True,True,False,False,True,True,False,False,False,G,False,30, Prosperidad,5, Chamartín
"Piso en venta en Urb. Si, Bernabéu-Hispanoamérica",137.0,4,3,Bajo,2170,720000,Pisos,True,False,True,True,True,True,False,False,False,False,False,False,True,F,True,31, Bernabéu-Hispanoamérica,5, Chamartín
Piso en venta en Bernabéu-Hispanoamérica,165.0,4,3,5,2273,769000,Pisos,True,False,False,True,True,True,False,False,False,False,True,True,False,en trámite,False,31, Bernabéu-Hispanoamérica,5, Chamartín
Piso en venta en calle Constancia,76.0,2,2,5,1311,345000,Pisos,False,False,True,True,True,True,False,False,True,False,False,True,False,E,False,30, Prosperidad,5, Chamartín
Piso en venta en Bernabéu-Hispanoamérica,128.0,3,2,6,2192,730000,Pisos,False,False,True,True,True,True,False,False,False,False,False,False,False,en trámite,True,31, Bernabéu-Hispanoamérica,5, Chamartín
Piso en venta en El Viso,740.0,6,5,3,-1328484,4200000,Pisos,True,False,True,True,True,True,False,False,True,True,True,True,False,D,True,28, El Viso,5, Chamartín
Piso en venta en calle del Eucalipto,182.0,3,2,1,2103,690000,Pisos,False,False,False,True,True,True,False,True,True,False,True,False,True,en trámite,True,31, Bernabéu-Hispanoamérica,5, Chamartín
Piso en venta en Bernabéu-Hispanoamérica,310.0,4,4,1,-835,1430000,Pisos,True,False,True,True,True,True,False,False,True,True,False,True,False,en trámite,False,31, Bernabéu-Hispanoamérica,5, Chamartín
Piso en venta en Prosperidad,50.0,2,1,1,964,215000,Pisos,False,False,False,False,False,False,False,False,False,False,False,False,False,en trámite,False,30, Prosperidad,5, Chamartín
Piso en venta en Prosperidad,97.0,3,2,2,1358,365000,Pisos,True,False,False,False,True,True,False,False,True,False,False,False,False,en trámite,False,30, Prosperidad,5, Chamartín
Piso en venta en Ciudad Jardín,145.0,4,2,1,1610,475000,Pisos,False,False,True,False,True,True,False,False,False,True,False,False,False,en trámite,False,27, Ciudad Jardín,5, Chamartín
Piso en venta en Bernabéu-Hispanoamérica,113.0,3,2,2,1873,590000,Pisos,False,False,False,True,True,True,False,False,False,False,False,False,False,en trámite,True,31, Bernabéu-Hispanoamérica,5, Chamartín
Piso en venta en calle del Padre Claret,135.0,4,2,1,2115,695000,Pisos,False,False,False,True,True,True,False,True,True,True,False,True,True,E,True,30, Prosperidad,5, Chamartín
Piso en venta en El Viso,150.0,3,2,6,2475,895000,Pisos,False,False,True,True,True,True,False,False,False,False,False,True,False,en trámite,False,28, El Viso,5, Chamartín
Piso en venta en Bernabéu-Hispanoamérica,159.0,4,2,1,2504,929000,Pisos,False,False,False,True,True,True,False,False,True,False,True,False,False,en trámite,True,31, Bernabéu-Hispanoamérica,5, Chamartín
Piso en venta en Castilla,72.0,3,1,4,1248,319000,Pisos,False,False,True,True,True,True,False,False,True,False,False,True,False,en trámite,False,26, Castilla,5, Chamartín
"Piso en venta en Urb. Prosperidad, Prosperidad",70.0,1,1,3,1405,385000,Pisos,False,False,True,True,True,True,False,True,True,False,False,False,True,E,True,30, Prosperidad,5, Chamartín
 Chalet adosado en venta en El Viso,505.0,6,4,Otro,-491344,3400000,Casa o chalet,True,False,False,False,False,False,True,False,True,True,True,False,False,E,False,28, El Viso,5, Chamartín
Piso en venta en Bernabéu-Hispanoamérica,195.0,5,3,5,2514,950000,Pisos,False,False,False,True,True,True,False,False,True,False,True,False,False,en trámite,False,31, Bernabéu-Hispanoamérica,5, Chamartín
Piso en venta en paseo DE LA CASTELLANA,165.0,5,3,6,1885,595000,Pisos,True,False,True,True,True,True,False,False,True,True,False,True,False,en trámite,True,26, Castilla,5, Chamartín
" Casa o chalet independiente en venta en calle de López de Hoyos, 218",320.0,5,5,Otro,-11444,1750000,Casa o chalet,False,False,True,True,False,False,True,False,False,False,True,False,False,A,True,30, Prosperidad,5, Chamartín
Piso en venta en Bernabéu-Hispanoamérica,64.0,2,1,5,1428,395000,Pisos,False,False,True,False,True,True,False,False,False,False,False,False,False,en trámite,False,31, Bernabéu-Hispanoamérica,5, Chamartín
Dúplex en venta en Bernabéu-Hispanoamérica,114.0,2,1,1,1655,495000,Dúplex,True,False,False,False,True,True,False,False,False,False,True,True,False,en trámite,True,31, Bernabéu-Hispanoamérica,5, Chamartín
Piso en venta en Bernabéu-Hispanoamérica,270.0,5,5,3,-2214,1495000,Pisos,False,False,True,False,True,True,False,False,False,False,True,True,False,en trámite,True,31, Bernabéu-Hispanoamérica,5, Chamartín
Piso en venta en El Viso,505.0,6,5,3,-313261,3100000,Pisos,True,False,False,True,True,True,False,False,True,False,False,False,False,en trámite,True,28, El Viso,5, Chamartín
 Chalet pareado en venta en Nueva España,431.0,4,5,Otro,-24524,1950000,Casa o chalet,False,False,True,True,False,False,True,True,True,True,True,False,False,en trámite,True,29, Nueva España,5, Chamartín
Piso en venta en Bernabéu-Hispanoamérica,79.0,2,2,6,1862,585000,Pisos,False,False,False,False,True,True,False,False,True,False,True,True,False,en trámite,True,31, Bernabéu-Hispanoamérica,5, Chamartín
Piso en venta en Bernabéu-Hispanoamérica,218.0,4,3,1,-2333,1500000,Pisos,False,False,True,True,True,True,False,True,True,False,True,False,False,en trámite,True,31, Bernabéu-Hispanoamérica,5, Chamartín
Piso en venta en Bernabéu-Hispanoamérica,87.0,2,2,2,1610,475000,Pisos,False,False,True,True,True,True,False,False,False,False,False,True,False,E,False,31, Bernabéu-Hispanoamérica,5, Chamartín
Piso en venta en Nueva España,379.0,5,4,2,-9067,1700000,Pisos,True,False,True,True,True,True,False,True,True,False,True,False,True,E,True,29, Nueva España,5, Chamartín
Ático en venta en paseo de la Castellana,186.0,3,2,9,2352,1098000,Áticos,True,False,False,True,True,True,False,False,True,False,False,False,False,E,False,28, El Viso,5, Chamartín
Piso en venta en El Viso,168.0,4,3,1,2417,850000,Pisos,False,False,False,True,True,True,False,False,True,False,False,False,False,C,True,28, El Viso,5, Chamartín
Dúplex en venta en Nueva España,419.0,6,5,3,773,1325000,Dúplex,True,False,True,True,True,True,False,False,True,False,True,False,False,en trámite,True,29, Nueva España,5, Chamartín
Piso en venta en Segre,197.0,4,4,6,-5194,1600000,Pisos,False,False,True,True,True,True,False,False,True,False,True,False,False,C,True,28, El Viso,5, Chamartín
Ático en venta en Nueva España,248.0,3,3,3,-8846,1695000,Áticos,False,False,False,False,True,True,False,True,True,False,False,False,True,D,True,29, Nueva España,5, Chamartín
 Casa o chalet independiente en venta en Bernabéu-Hispanoamérica,438.0,6,4,Otro,-20661,1900000,Casa o chalet,True,False,False,False,False,False,True,True,False,False,False,False,False,D,False,31, Bernabéu-Hispanoamérica,5, Chamartín
Piso en venta en calle del Príncipe de Vergara,86.0,3,1,7,1519,434800,Pisos,True,False,False,False,True,False,False,False,False,False,False,True,False,no indicado,True,29, Nueva España,5, Chamartín
Piso en venta en calle Grinon,76.0,3,1,4,1197,299000,Pisos,True,False,True,False,False,True,False,False,False,False,False,False,True,no indicado,False,30, Prosperidad,5, Chamartín
Piso en venta en calle de Francisco Silvela,121.0,3,2,1,1987,639000,Pisos,False,False,True,False,True,False,False,False,False,False,True,False,False,E,False,28, El Viso,5, Chamartín
Dúplex en venta en Pedro de Valdivia,258.0,2,2,1,-13026,1780000,Dúplex,False,False,True,True,True,True,False,True,False,False,False,False,True,E,True,28, El Viso,5, Chamartín
Piso en venta en Serrano,179.0,4,2,Bajo,2347,1100000,Pisos,True,False,True,False,True,True,False,True,False,False,False,True,False,E,False,28, El Viso,5, Chamartín
Piso en venta en paseo de la Habana,148.0,3,3,1,2452,875000,Pisos,False,False,True,True,True,True,False,False,False,False,False,False,False,D,False,28, El Viso,5, Chamartín
Piso en venta en Príncipe de Vergara,109.0,2,2,5,2417,850000,Pisos,False,False,True,True,True,True,False,False,True,False,False,False,False,C,False,28, El Viso,5, Chamartín
Dúplex en venta en paseo de la Habana,237.0,3,3,4,-1225,1450000,Dúplex,False,False,True,True,True,True,False,True,True,False,True,False,False,F,True,29, Nueva España,5, Chamartín
Piso en venta en avenida de Burgos,117.0,3,2,1,1655,495000,Pisos,True,False,True,False,True,True,False,True,False,False,False,True,True,no indicado,True,26, Castilla,5, Chamartín
Piso en venta en El Viso,432.0,6,4,1,-38920,2100000,Pisos,True,False,True,True,True,True,False,False,True,False,True,False,True,E,True,28, El Viso,5, Chamartín
Piso en venta en El Viso,111.0,3,2,2,1774,547000,Pisos,True,False,False,True,True,True,False,False,False,False,False,False,False,E,False,28, El Viso,5, Chamartín
Piso en venta en calle Profesor Waksman,93.0,2,1,1,1621,479900,Pisos,True,False,False,False,True,True,False,False,False,False,False,False,False,en trámite,False,31, Bernabéu-Hispanoamérica,5, Chamartín
 Chalet pareado en venta en Bernabéu-Hispanoamérica,195.0,4,3,Otro,2234,750000,Casa o chalet,True,False,False,False,False,False,True,False,False,False,False,False,False,inmueble exento,False,31, Bernabéu-Hispanoamérica,5, Chamartín
Piso en venta en pasaje San Martin de Valdeiglesias,99.0,3,1,4,1151,281000,Pisos,True,False,False,False,False,True,False,False,False,False,False,False,False,no indicado,False,30, Prosperidad,5, Chamartín
Piso en venta en paseo de la Castellana,275.0,5,3,4,891,1315000,Pisos,True,False,False,True,True,True,False,False,True,False,True,False,False,en trámite,True,31, Bernabéu-Hispanoamérica,5, Chamartín
 Casa o chalet independiente en venta en El Viso,253.0,6,3,Otro,-9747,1715000,Casa o chalet,True,False,False,False,False,False,True,False,False,False,False,False,False,C,False,28, El Viso,5, Chamartín
 Chalet adosado en venta en El Viso,370.0,3,5,Otro,-394913,3250000,Casa o chalet,False,False,True,False,False,False,True,False,True,True,True,False,False,A,True,28, El Viso,5, Chamartín
" Casa o chalet independiente en venta en Urb. HISPANOAMERICA, Bernabéu-Hispanoamérica",326.0,6,4,Otro,-20661,1900000,Casa o chalet,False,False,True,True,False,False,True,True,True,True,False,False,False,A,True,31, Bernabéu-Hispanoamérica,5, Chamartín
 Chalet pareado en venta en El Viso,370.0,5,4,Otro,-101863,2490000,Casa o chalet,False,False,False,False,False,False,False,False,False,False,False,False,False,A,False,28, El Viso,5, Chamartín
 Casa o chalet independiente en venta en Nueva España,825.0,6,5,Otro,-21807395,7900000,Casa o chalet,False,False,True,True,False,False,True,True,True,False,True,False,False,en trámite,True,29, Nueva España,5, Chamartín
 Chalet adosado en venta en El Viso,505.0,4,4,Otro,-491344,3400000,Casa o chalet,True,False,True,True,False,False,True,False,True,True,True,False,False,en trámite,True,28, El Viso,5, Chamartín
" Casa o chalet independiente en venta en Urb. EL VISO, El Viso",446.0,5,5,Otro,-1645087,4400000,Casa o chalet,False,False,True,True,False,False,True,False,True,True,True,False,False,en trámite,True,28, El Viso,5, Chamartín
Piso en venta en El Viso,216.0,4,3,3,1360,1270000,Pisos,True,False,False,False,True,True,False,False,False,False,False,False,False,en trámite,True,28, El Viso,5, Chamartín
Piso en venta en Bernabéu-Hispanoamérica,133.0,3,2,1,2103,690000,Pisos,True,False,False,True,True,True,False,False,True,False,False,False,False,en trámite,False,31, Bernabéu-Hispanoamérica,5, Chamartín
 Chalet pareado en venta en Bernabéu-Hispanoamérica,184.0,4,2,Otro,-4866,1590000,Casa o chalet,False,False,True,True,False,False,True,False,True,False,False,False,False,en trámite,True,31, Bernabéu-Hispanoamérica,5, Chamartín
Piso en venta en Bernabéu-Hispanoamérica,170.0,3,3,5,2369,820000,Pisos,True,False,False,True,True,True,False,False,True,False,False,False,False,E,False,31, Bernabéu-Hispanoamérica,5, Chamartín
Piso en venta en Nueva España,188.0,2,3,3,1618,1240000,Pisos,False,False,True,True,True,True,False,False,True,False,False,False,False,en trámite,True,29, Nueva España,5, Chamartín
 Casa o chalet independiente en venta en El Viso,600.0,6,5,Otro,-4495741,5500000,Casa o chalet,True,False,False,False,False,False,False,False,False,False,False,False,False,en trámite,False,28, El Viso,5, Chamartín
Dúplex en venta en Nueva España,261.0,4,3,4,1900,1200000,Dúplex,True,False,False,True,True,True,False,True,True,False,True,False,True,en trámite,True,29, Nueva España,5, Chamartín
Piso en venta en El Viso,288.0,5,3,1,-32624,2040000,Pisos,True,False,False,False,True,True,False,False,True,False,True,False,False,en trámite,False,28, El Viso,5, Chamartín
Piso en venta en Bernabéu-Hispanoamérica,177.0,3,2,4,2369,820000,Pisos,False,False,True,True,True,True,False,False,False,False,False,False,False,en trámite,False,31, Bernabéu-Hispanoamérica,5, Chamartín
 Casa o chalet independiente en venta en Nueva España,852.0,6,5,Otro,-21807395,7900000,Casa o chalet,False,False,False,True,False,False,True,True,True,False,True,False,False,en trámite,True,29, Nueva España,5, Chamartín
Piso en venta en Bernabéu-Hispanoamérica,143.0,2,2,2,2181,725000,Pisos,False,False,True,True,True,True,False,False,True,False,False,False,False,en trámite,True,31, Bernabéu-Hispanoamérica,5, Chamartín
Piso en venta en Nueva España,379.0,5,4,2,-13581,1790000,Pisos,True,False,False,True,True,True,False,True,True,False,True,False,True,en trámite,True,29, Nueva España,5, Chamartín
Piso en venta en Nueva España,394.0,4,4,6,-141570,2650000,Pisos,False,False,True,True,True,True,False,True,True,False,True,False,True,en trámite,True,29, Nueva España,5, Chamartín
Piso en venta en paseo de la Habana,107.0,2,2,2,2255,760000,Pisos,False,False,True,True,True,True,False,False,False,True,False,True,True,D,False,28, El Viso,5, Chamartín
" Casa o chalet independiente en venta en Urb. HISPANOAMÉRICA, Bernabéu-Hispanoamérica",314.0,4,2,Otro,-51191,2200000,Casa o chalet,True,False,True,True,False,False,True,False,True,True,True,True,False,en trámite,True,31, Bernabéu-Hispanoamérica,5, Chamartín
 Casa o chalet en venta en Nueva España,252.0,4,4,Otro,-4866,1590000,Casa o chalet,False,False,True,True,False,False,True,False,True,True,True,False,False,en trámite,True,29, Nueva España,5, Chamartín
Piso en venta en Bernabéu-Hispanoamérica,210.0,4,3,9,2165,1150000,Pisos,False,False,False,True,True,True,False,False,True,False,True,False,False,en trámite,False,31, Bernabéu-Hispanoamérica,5, Chamartín
Piso en venta en El Viso,96.0,2,2,4,1655,495000,Pisos,False,False,True,True,True,True,False,False,False,False,False,False,False,E,False,28, El Viso,5, Chamartín
Dúplex en venta en calle de Carbonero y Sol,357.0,5,4,3,-65933,2300000,Dúplex,True,False,False,True,True,True,False,False,True,True,True,False,True,en trámite,True,28, El Viso,5, Chamartín
Dúplex en venta en paseo de la Castellana,257.0,4,4,1,-1755,1475000,Dúplex,False,False,True,True,True,True,False,False,True,False,True,True,False,E,True,31, Bernabéu-Hispanoamérica,5, Chamartín
 Casa o chalet independiente en venta en puente del Duero,720.0,6,5,Otro,-2807303,4950000,Casa o chalet,True,False,True,True,False,False,True,True,True,True,True,True,False,E,True,28, El Viso,5, Chamartín
" Chalet pareado en venta en calle Urola, Madrid",270.0,6,4,Otro,-9747,1715000,Casa o chalet,True,False,True,True,False,False,True,False,True,True,True,False,False,D,True,28, El Viso,5, Chamartín
Piso en venta en Nueva España,394.0,5,4,6,-141570,2650000,Pisos,False,False,True,True,True,True,False,True,False,False,True,False,True,en trámite,True,29, Nueva España,5, Chamartín
Piso en venta en Bernabéu-Hispanoamérica,195.0,4,1,Bajo,2307,786000,Pisos,True,False,True,False,True,True,False,False,True,False,False,False,False,en trámite,False,31, Bernabéu-Hispanoamérica,5, Chamartín
Ático en venta en Nueva España,470.0,5,4,4,-65933,2300000,Áticos,False,False,True,True,True,True,False,False,False,False,False,False,False,en trámite,False,29, Nueva España,5, Chamartín
Piso en venta en Nueva España,300.0,5,4,8,649,1335000,Pisos,True,False,False,False,True,True,False,False,False,False,False,False,False,en trámite,False,29, Nueva España,5, Chamartín
Piso en venta en Bernabéu-Hispanoamérica,120.0,4,2,2,1642,489000,Pisos,True,False,False,False,True,True,False,False,True,False,False,True,False,en trámite,False,31, Bernabéu-Hispanoamérica,5, Chamartín
Piso en venta en Nueva España,148.0,4,2,4,2378,825000,Pisos,False,False,True,True,True,True,False,False,True,False,False,False,False,en trámite,False,29, Nueva España,5, Chamartín
Piso en venta en Prosperidad,137.0,3,2,1,2092,685000,Pisos,False,False,False,True,True,True,False,True,True,False,False,False,True,E,True,30, Prosperidad,5, Chamartín
Piso en venta en Nueva España,256.0,4,3,2,1265,1280000,Pisos,False,False,True,True,True,True,False,False,True,False,True,False,True,en trámite,True,29, Nueva España,5, Chamartín
Dúplex en venta en Nueva España,275.0,3,3,Bajo,-104074,2500000,Dúplex,False,False,True,False,True,True,False,False,True,False,True,False,False,en trámite,True,29, Nueva España,5, Chamartín
Piso en venta en Bernabéu-Hispanoamérica,128.0,4,3,1,2188,728000,Pisos,False,False,True,False,True,True,False,False,False,False,False,False,False,en trámite,False,31, Bernabéu-Hispanoamérica,5, Chamartín
Piso en venta en Bernabéu-Hispanoamérica,314.0,5,3,2,1900,1200000,Pisos,True,False,False,True,True,True,False,False,False,False,True,False,False,en trámite,False,31, Bernabéu-Hispanoamérica,5, Chamartín
