sq_mt_built,n_rooms,n_bathrooms,floor,buy_price,house_type_id,is_new_development,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,has_parking,District_code
75.0,2,2,11,169000,2,False,False,False,False,True,False,False,False,False,True,False,False,False,17
55.0,1,1,1,170000,1,False,True,True,False,True,False,False,False,True,False,False,False,False,17
53.0,1,1,10,179900,1,False,False,True,True,True,False,False,False,False,False,True,False,False,17
54.0,2,1,2,230000,1,False,False,True,True,True,False,False,False,False,False,False,False,False,17
58.0,2,1,1,249000,1,False,True,True,False,True,False,False,False,False,False,False,False,False,17
67.0,1,1,10,273000,1,False,True,False,True,True,False,False,False,False,False,True,False,False,17
232.0,5,3,5,830000,1,False,False,True,True,True,False,False,False,False,True,False,False,True,17
90.0,1,2,10,190000,1,False,True,True,False,True,False,False,False,False,False,True,False,False,17
75.0,3,1,3,290000,3,False,False,False,True,True,False,False,True,False,False,True,False,False,17
50.0,1,1,10,193000,1,False,False,False,False,True,False,False,False,False,False,False,False,False,17
35.0,2,1,11,130000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,17
149.0,4,2,10,589200,1,False,False,False,False,False,False,False,False,False,False,False,False,False,17
63.0,2,1,1,280000,1,False,False,True,True,True,False,False,True,False,False,False,False,False,17
54.0,2,1,2,154000,1,False,True,False,False,True,False,False,False,False,True,False,False,False,17
88.0,2,1,2,295693,1,False,True,True,True,True,False,False,False,False,True,False,False,True,17
70.0,1,1,10,304869,1,False,True,True,True,True,False,False,False,False,True,False,False,True,17
115.0,2,2,1,495000,1,False,True,True,True,True,False,True,True,False,False,False,True,False,17
44.0,1,1,2,147000,1,False,True,True,False,True,False,False,False,True,False,False,False,False,17
65.0,2,1,10,188700,1,False,True,True,True,True,False,False,False,False,False,False,False,False,17
65.0,2,1,11,188400,1,False,True,True,True,True,False,False,False,False,False,False,False,False,17
92.0,3,1,2,345000,1,False,False,False,True,True,False,False,False,False,False,False,False,False,17
70.0,2,1,2,265000,1,False,True,True,True,True,False,False,False,False,True,False,False,True,17
137.0,4,3,10,720000,1,False,True,True,True,True,False,False,False,False,False,True,True,True,17
135.0,5,2,6,520000,1,False,False,False,True,True,False,False,True,False,False,True,True,False,17
191.0,4,2,7,710000,3,False,True,True,True,True,False,False,True,False,True,False,False,True,17
118.0,4,2,1,395000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,17
116.0,3,1,6,555000,1,False,True,True,True,True,False,False,False,False,False,False,False,True,17
42.0,2,1,11,149000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,17
85.0,3,2,4,485000,1,False,True,True,True,True,False,False,False,False,True,False,False,False,17
116.0,3,2,5,349000,1,False,False,True,True,False,False,False,True,False,False,False,False,True,17
80.0,3,1,3,245000,1,False,False,True,True,True,False,False,True,False,False,False,False,False,17
98.0,2,2,2,425000,1,False,True,True,True,True,False,False,False,True,False,False,False,False,17
232.0,6,3,6,717000,1,False,False,False,True,False,False,False,False,True,False,False,False,False,17
256.0,5,3,5,1200000,1,False,False,True,True,True,False,False,True,False,False,False,False,False,17
257.0,3,4,1,1475000,2,False,True,True,True,True,False,False,True,False,True,False,False,True,17
301.0,5,4,2,1320000,1,False,False,False,True,True,False,False,True,False,True,False,False,True,17
100.0,3,1,3,445000,1,False,False,False,True,True,False,False,False,False,False,False,False,False,17
149.0,4,2,10,589200,1,False,True,False,True,True,False,False,False,False,False,False,False,False,17
175.0,5,3,5,857500,1,False,True,True,True,True,False,True,False,True,True,False,True,True,17
92.0,3,1,2,349000,1,False,False,True,True,True,False,False,False,True,False,False,False,False,17
30.0,1,1,11,110000,1,False,False,False,False,False,False,False,True,False,False,False,False,False,17
82.0,3,1,4,310000,1,False,False,False,True,True,False,False,True,False,False,False,False,False,17
190.0,4,3,2,815000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,17
33.0,2,1,2,153000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,17
79.0,2,1,2,171000,1,False,True,True,False,True,False,False,True,False,False,False,False,False,17
87.0,3,2,2,295000,1,False,True,False,True,True,False,False,False,False,False,False,False,False,17
71.0,2,1,1,270000,1,False,False,True,True,True,False,False,False,False,False,False,False,False,17
89.0,3,1,2,285000,1,False,False,True,True,True,False,False,False,False,False,False,False,False,17
140.0,4,3,1,490000,1,False,True,True,True,True,False,False,True,False,False,False,False,False,17
127.0,4,2,2,470000,1,False,False,True,True,True,False,False,True,False,False,True,False,False,17
301.0,5,3,9,1079000,1,False,True,True,True,True,False,False,True,False,True,False,False,True,17
124.0,3,2,2,369368,1,True,False,False,True,True,False,False,False,False,True,False,False,True,17
119.0,3,2,2,368438,2,True,False,False,True,True,False,False,False,False,True,False,False,True,17
60.0,1,1,1,265055,1,True,False,False,True,True,False,False,False,False,True,False,False,True,17
35.0,1,1,1,129000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,17
79.0,3,2,1,345000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,17
170.0,4,3,3,788000,1,False,True,False,True,True,False,False,False,False,False,False,False,True,17
90.0,2,2,10,295000,1,False,False,True,True,True,False,True,False,False,True,False,False,True,17
42.0,1,1,2,169000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,17
64.0,2,1,1,169990,1,False,False,True,False,False,False,False,True,False,False,False,False,False,17
66.0,3,1,2,240000,1,False,True,True,False,True,False,False,True,False,False,False,False,False,17
190.0,4,3,4,780000,1,False,False,True,True,True,False,False,True,False,True,False,False,False,17
123.0,3,2,1,435000,1,False,False,False,True,True,False,False,False,False,False,False,False,False,17
199.0,4,3,1,830000,1,False,False,True,True,True,False,False,True,True,True,True,True,True,17
29.0,2,1,2,189000,1,False,False,True,False,False,False,False,False,False,False,False,False,False,17
69.0,2,2,2,249624,1,False,True,True,True,True,False,False,False,False,True,False,False,False,17
69.0,2,2,1,235756,1,False,True,True,True,True,False,False,False,False,False,False,False,False,17
45.0,1,1,3,196160,3,False,True,True,True,True,False,False,True,False,True,False,False,False,17
105.0,3,2,3,400000,1,False,True,True,False,True,False,False,False,False,False,False,False,False,17
119.0,1,1,11,360000,1,False,False,False,False,True,False,False,False,False,False,False,False,False,17
106.0,3,2,1,309000,1,False,False,True,True,True,False,False,False,True,True,False,False,False,17
120.0,4,3,4,575000,1,False,False,False,True,False,False,False,False,False,False,False,False,False,17
108.0,2,2,1,550000,1,False,False,False,True,True,False,True,False,False,True,False,False,True,17
152.0,3,2,7,750000,1,False,True,False,True,True,False,False,False,True,False,False,False,False,17
166.0,3,2,2,675000,1,False,False,True,True,True,False,False,True,False,False,False,False,True,17
312.0,5,5,1,1350000,1,False,True,True,True,True,False,False,True,False,True,False,False,False,17
398.0,6,1,9,1980000,1,False,True,False,True,True,False,False,False,False,True,False,False,False,17
114.0,4,3,2,798000,1,False,True,True,True,True,False,True,False,False,False,True,False,False,17
92.0,3,2,1,280000,1,False,True,True,True,True,False,False,False,False,True,False,False,True,17
55.0,1,1,10,154000,2,False,False,True,False,False,False,False,False,False,False,False,False,False,17
76.0,3,1,5,280000,1,False,True,True,True,True,False,False,False,False,False,True,True,False,17
174.0,3,2,2,400000,1,False,True,True,False,True,False,False,False,True,True,False,True,True,17
173.0,4,3,1,560000,1,False,True,False,True,False,False,False,False,False,True,False,False,False,17
120.0,3,2,2,299000,1,False,False,False,True,False,False,False,False,False,False,False,False,False,17
59.0,1,1,11,172000,1,False,False,False,True,False,False,False,False,False,False,False,False,False,17
74.0,3,1,1,287500,1,False,True,True,True,True,False,False,False,True,False,False,False,False,17
74.0,2,2,2,334500,1,False,True,False,False,True,False,False,False,False,False,False,False,True,17
68.0,2,1,1,179000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,17
135.0,3,2,4,515000,1,False,False,True,True,True,False,False,False,False,False,False,False,False,17
65.0,2,1,1,219900,1,False,False,False,False,True,False,False,False,False,False,False,False,True,17
60.0,2,1,11,185000,1,False,True,False,True,True,False,False,True,False,True,False,False,False,17
140.0,4,3,1,490000,1,False,True,True,True,True,False,False,True,False,False,False,False,False,17
203.0,4,4,1,1575000,1,False,True,True,True,True,False,False,False,False,False,False,False,True,17
280.0,2,2,10,510000,1,False,True,True,False,False,False,False,False,False,True,False,False,True,17
133.0,3,2,1,682500,1,False,False,True,True,True,False,True,True,False,True,True,True,True,17
109.0,3,2,2,460000,2,False,True,False,False,True,False,False,True,False,False,False,False,False,17
61.0,1,2,3,285000,3,False,True,False,True,True,False,False,True,False,False,False,False,False,17
144.0,2,1,11,320000,1,False,False,True,True,False,False,False,True,False,False,False,False,False,17
90.0,3,2,1,269000,1,False,True,True,False,True,False,False,False,False,False,False,False,False,17
120.0,4,3,4,575000,1,False,False,True,True,True,False,False,False,True,False,False,True,False,17
238.0,5,4,3,1300000,1,False,True,True,True,True,False,False,False,False,True,True,False,True,17
85.0,3,2,2,325000,1,False,False,True,True,False,False,False,True,False,False,False,False,False,17
176.0,3,2,1,1160000,3,False,True,True,True,True,False,False,False,False,False,True,False,True,17
58.0,2,2,10,250000,1,False,False,True,False,True,False,False,False,False,False,True,False,False,17
115.0,2,2,2,495000,1,False,True,True,True,True,False,True,True,True,False,True,True,True,17
88.0,1,1,3,226000,3,False,True,True,False,True,False,False,True,False,False,False,False,False,17
93.0,3,2,1,350000,1,True,False,False,True,True,False,False,False,False,True,False,False,False,17
106.0,2,2,10,280000,1,True,False,False,True,True,False,False,False,False,True,False,True,False,17
128.0,3,2,11,400000,3,True,False,False,True,True,False,False,True,False,True,False,False,False,17
70.0,3,1,3,215000,1,False,True,True,False,True,False,False,True,True,False,False,False,False,17
144.0,4,2,4,490000,1,False,False,True,True,True,False,False,True,False,False,True,False,True,17
246.0,6,3,2,872000,1,False,False,True,True,True,False,False,False,False,True,False,False,True,17
140.0,4,2,7,488000,1,False,True,True,True,True,False,False,True,False,False,False,False,False,17
201.0,4,4,1,1575000,1,False,True,True,True,True,False,False,False,False,False,False,False,True,17
88.0,4,1,1,219900,1,False,False,False,False,True,False,False,False,False,False,False,False,False,17
198.0,4,5,8,1290000,1,False,False,True,True,True,False,False,False,False,False,True,False,True,17
66.0,2,1,3,245000,1,False,True,True,True,True,False,False,False,True,False,False,False,False,17
73.0,3,1,2,199999,1,False,False,False,True,True,False,False,False,False,False,False,False,False,17
122.0,4,3,7,520000,1,False,False,False,True,True,False,False,True,False,False,False,False,True,17
77.0,3,1,3,220000,1,False,True,True,False,True,False,False,True,False,False,False,False,False,17
102.0,3,2,3,395000,1,False,True,True,True,True,False,False,False,True,False,False,False,True,17
50.0,2,1,3,249000,1,False,False,True,False,False,False,False,False,False,False,False,False,False,17
80.0,3,1,2,243000,1,False,False,True,True,True,False,False,True,False,False,False,False,False,17
301.0,5,4,2,1290000,1,False,False,True,True,True,False,False,True,False,True,True,False,True,17
79.0,2,1,2,273240,1,False,True,False,False,True,False,False,True,False,False,False,False,True,17
71.0,2,1,4,364000,1,False,False,True,True,True,False,False,True,False,True,False,False,True,17
92.0,3,1,2,345000,1,False,True,True,False,True,False,False,True,False,True,False,False,False,17
65.0,2,2,2,299000,1,False,True,False,True,True,False,True,True,False,True,True,True,True,17
55.0,1,1,10,119900,2,False,False,False,False,True,False,False,False,False,False,False,False,False,17
203.0,4,4,1,1575000,1,False,True,False,True,True,False,False,False,False,False,False,False,True,17
50.0,2,1,1,155000,1,False,False,True,False,True,False,False,False,True,True,False,False,False,17
79.0,2,1,4,274000,1,False,True,False,True,True,False,False,False,False,False,False,False,False,17
60.0,3,1,2,175000,1,False,False,False,True,True,False,False,False,True,False,False,False,False,17
80.0,3,1,2,329000,1,False,False,False,False,True,False,False,False,False,False,False,False,False,17
50.0,2,1,1,159000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,17
214.0,5,3,2,620000,1,False,False,True,True,True,False,False,True,True,False,False,False,False,17
38.0,2,1,2,135000,1,False,False,True,False,False,False,False,False,False,False,False,False,False,17
53.0,2,2,11,225000,1,False,False,False,False,True,False,False,False,False,False,False,False,False,17
50.0,2,1,1,179900,1,False,False,False,False,True,False,False,False,False,False,False,False,False,17
36.0,2,1,3,120000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,17
